Taxon	180.S53.L001.R1.27	231.S73.L001.R1.49	55.S16.L001.R1.81	37.S9.L001.R1.73	218.S67.L001.R1.43	230.S72.L001.R1.48	288.S89.L001.R1.64	302.S93.L001.R1.69	80.S25.L001.R1.92	52.S15.L001.R1.80	197.S62.L001.R1.36	7.S3.L001.R1.87	133.S37.L001.R1.10	270.S85.L001.R1.60	88.S28.L001.R1.95	264.S83.L001.R1.58	216.S65.L001.R1.41	281.S87.L001.R1.62	181.S54.L001.R1.28	57.S17.L001.R1.82	63.S19.L001.R1.83	305.S96.L001.R1.72	227.S69.L001.R1.45	79.S24.L001.R1.91	178.S51.L001.R1.24	82.S26.L001.R1.93	278.S86.L001.R1.61	223.S68.L001.R1.44	122.S35.L001.R1.7	242.S77.L001.R1.53	291.S90.L001.R1.65	217.S66.L001.R1.42	183.S55.L001.R1.29	4.S2.L001.R1.74	229.S71.L001.R1.47	294.S92.L001.R1.67	176.S47.L001.R1.23	283.S88.L001.R1.63	87.S27.L001.R1.94	228.S70.L001.R1.46	292.S91.L001.R1.66	142.S41.L001.R1.14	76.S23.L001.R1.90	46.S11.L001.R1.76	166.S46.L001.R1.20	69.S20.L001.R1.86	175.S50.L001.R1.22	201.S63.L001.R1.39	51.S14.L001.R1.79	186.S78.L001.R1.31	232.S74.L001.R1.50	241.S76.L001.R1.52	252.S79.L001.R1.54	184.S56.L001.R1.30	99.S31.L001.R1.97	179.S52.L001.R1.25	199.S61.L001.R1.37	94.S29.L001.R1.96	43.S10.L001.R1.75	120.S34.L001.R1.6	187.S57.L001.R1.32	13.S5.L001.R1.8	67.S18.L001.R1.84	30.S8.L001.R1.68	134.S38.L001.R1.11	253.S80.L001.R1.55	266.S84.L001.R1.59	303.S94.L001.R1.70	68.S30.L001.R1.85	132.S36.L001.R1.9	49.S13.L001.R1.78	108.S32.L001.R1.3	304.S95.L001.R1.71	168.S48.L001.R1.21	191.S59.L001.R1.34	189.S58.L001.R1.33	109.S33.L001.R1.4	207.S64.L001.R1.40	18.S6.L001.R1.26	1.S1.L001.R1.2	20.S7.L001.R1.38	74.S22.L001.R1.89	261.S81.L001.R1.56	263.S82.L001.R1.57	135.S39.L001.R1.12	47.S12.L001.R1.77	153.S44.L001.R1.17	234.S75.L001.R1.51	73.S21.L001.R1.88	152.S43.L001.R1.16	194.S60.L001.R1.35	141.S40.L001.R1.13	158.S49.L001.R1.19	12.S4.L001.R1.5	154.S45.L001.R1.18	144.S42.L001.R1.15
k__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__Elusimicrobiales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.005126562e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__MVP-88	0.0	0.0	2.28675966156e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Elusimicrobia; c__Endomicrobia; o__	0.0	0.0	0.0	0.0	2.60311592977e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Fibrobacteres; c__Fibrobacteria; o__Fibrobacterales	0.0	0.0	2.28675966156e-05	0.0	7.8093477893e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Fibrobacteres; c__TG3; o__TG3-1	0.0	0.0	0.0	0.0	3.90467389465e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	0.0	0.00143940652162	0.00036588154585	0.0	0.000637763402793	0.0	4.46947349602e-05	0.000108843537415	5.74811749152e-05	0.0	0.0	0.000625927299703	0.00237159083817	9.00090009001e-05	0.0	4.88567520031e-05	3.49870547897e-05	0.0	4.45533526398e-05	4.005126562e-05	0.000156164597486	5.23779593547e-05	0.0	0.0	9.0440444967e-05	0.0	0.0	0.0	0.0	0.00010643959553	0.000132766861391	0.00011448196909	5.94459636191e-05	0.0	0.0	0.000101419878296	0.000810372771475	0.000282206857627	0.0	0.0	0.000238237045861	6.08087564609e-05	0.0	0.0	0.0	0.000908540278619	0.0	0.000100573267625	0.000111426820436	3.56849730578e-05	0.000131134642494	0.0	0.000153704272979	0.0	0.0	0.000162866449511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.36049316537e-05	0.0	0.0	4.43399991132e-05	0.0	6.63614042073e-05	0.000179307871616	5.29240539825e-05	0.0	0.0	0.0	0.0	0.0	0.000131561636627	8.86996629413e-05	0.000140016802016	0.0	0.0	0.0	0.0	0.0	0.0	4.86286714647e-05	9.8833761613e-05	0.0	0.0	0.0	0.00137931034483	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales	0.000273000273	0.000110723578586	0.000137205579694	0.0	1.30155796488e-05	0.0	0.0	5.44217687075e-05	0.0	4.76917207173e-05	0.0	0.0	0.00012482057043	0.0	9.3808630394e-05	0.0	0.000279896438318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.09242756022e-05	0.00012537088888	0.000145553345301	6.85025345938e-05	3.54798651765e-05	0.000132766861391	5.72409845449e-05	0.0	0.0	3.79003221527e-05	0.0	0.000101296596434	0.0	0.0	0.0	0.000595592614652	0.000243235025844	0.000146466495789	0.0	0.0	0.0	0.0	0.0	0.0	3.56849730578e-05	0.0	0.000529801324503	0.0	9.00698040982e-05	0.0	0.000325732899023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000124579544039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000102019995919	0.0	0.0	9.72573429294e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Haloplasmatales	0.0	5.5361789293e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.2410285215e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales	0.0767130767131	0.0367048663013	0.0339355133775	0.0177619893428	0.0218791893897	0.00110170075053	0.014615178332	0.00936054421769	0.00385123871932	0.0135444486837	0.0442152120875	0.00336146142433	0.076639830244	0.0028802880288	0.00806754221388	0.00136798905609	0.188685186481	0.00244406843392	0.00957897081755	0.0515860301186	0.00952604044663	0.0353551225644	0.00501908666761	0.00550964187328	0.00596906936782	0.205326679228	0.00259099837018	0.008539129591	0.0282230442526	0.0218910768139	0.0452071163038	0.023526044648	0.00552847461657	0.00384078212291	0.00504074284631	0.00349898580122	0.0906604538088	0.0455764075067	0.0310211115898	0.00570613409415	0.0550327575938	0.0088780784433	0.00380812889052	0.0140869871456	0.00285597715218	0.034221683828	0.0181687939568	0.00338596667672	0.0442921611232	0.00124897405702	0.0135396518375	0.0132450331126	0.00476483246234	0.0219770322	0.0160726244512	0.0214983713355	0.0277323362156	0.0168563000421	0.00898661567878	0.00170068027211	0.000852713178295	0.00271071579839	0.000187012015522	0.0055895661432	0.000259790868351	0.00117930849638	0.00555384140697	0.00391389432485	0.000443399991132	0.0305673902752	0.0100869334395	0.00484131253362	0.00185234188939	0.00417397111612	0.00506141179646	0.00261617042482	0.0228563700298	0.00165353564828	0.00815682147086	0.000886996629413	0.060627275273	0.00544217687075	0.0205705705706	0.0182062092756	0.00999795960008	0.00235294117647	0.000621118012422	0.004814238475	0.00889503854517	0.00110390506416	0.00260105448155	0.00246778173842	0.0234482758621	0.00337173363304	0.0596399913251	0.000827890718425
k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales	0.0	0.0	2.28675966156e-05	0.000177619893428	0.00100219963296	0.0	0.000223473674801	0.0	5.74811749152e-05	0.000763067531477	0.0	0.00359328635015	0.00024964114086	0.0039603960396	0.0	0.0	0.0	0.00758287898728	0.000445533526398	0.0	0.0	0.0	0.000777604976672	0.0	0.00533598625305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000862068965517	0.0	0.0	0.000430848772081	0.0	0.00160810005956	6.08087564609e-05	0.0	0.0	0.000203998368013	0.00484554815263	6.5121125293e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00207160549426	0.0	0.00114006514658	0.0	0.000180603214737	0.0	0.000154607297464	0.00015503875969	0.000508259212198	0.0	0.0	0.000259790868351	0.00273385151434	0.000220390532023	0.0	0.000354719992906	0.0	0.000796336850488	0.0	0.0	8.34794223224e-05	0.000202456471859	0.0	0.0	0.0	0.000131561636627	0.00124179528118	0.0	0.00357142857143	0.0	0.000862399386738	0.0	0.000352941176471	0.0	9.72573429294e-05	0.000197667523226	0.00206982199531	0.0	0.00054839594187	0.0	0.0	0.000216872695728	0.000183975715206
k__Bacteria; p__Firmicutes; c__Clostridia; o__	0.0	5.5361789293e-05	4.57351932312e-05	0.000177619893428	6.50778982442e-05	0.0	0.0	0.000108843537415	0.0	0.0	0.0	4.63649851632e-05	0.00049928228172	0.0	0.0	0.0	0.0	0.0	0.0	0.00012015379686	0.0	0.0	7.06913615156e-05	0.0	0.0	0.000152772826807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000152129817444	0.0	0.0	0.0	0.0	5.95592614652e-05	6.08087564609e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000107054919174	0.000295052945612	0.0	0.0	0.0	0.0	0.000162866449511	7.78998208304e-05	0.0	0.0	0.0	0.0	0.0	4.67530038805e-05	0.0	0.000194843151263	5.36049316537e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000337427453098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.5822154082e-05	0.0	0.0	0.000103519668737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__BSA2B-08	0.0	0.0	6.86027898468e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.31824925816e-05	6.2410285215e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.601965601966	0.692354536899	0.778435856391	0.582238010657	0.716715908943	0.644288370171	0.707294180746	0.273904761905	0.672472265333	0.576402136589	0.764585027608	0.777633531157	0.748611371154	0.610261026103	0.659662288931	0.675640023451	0.59481491848	0.666290656138	0.737848073067	0.474367190003	0.923167018037	0.614812486906	0.641170648947	0.807784590776	0.668128787194	0.587869837552	0.65309875047	0.605938576488	0.789491711193	0.754408373248	0.74137015401	0.811448196909	0.667697063369	0.619413407821	0.720523024446	0.618610547667	0.649209886548	0.789332580782	0.706161137441	0.77844837046	0.819178082192	0.466768014594	0.884071768583	0.683042789223	0.71154630763	0.740308903695	0.597551445689	0.572094270676	0.599643434175	0.594654391036	0.487034062223	0.865960264901	0.810021518598	0.439630713803	0.760175608304	0.588273615635	0.768871231596	0.801216061646	0.860420650096	0.637291280148	0.607906976744	0.707412113511	0.719341717705	0.651450625499	0.374423589011	0.701206110962	0.761228897607	0.267000978474	0.551589588968	0.85351998377	0.805693808481	0.599784830554	0.525747552263	0.77569079222	0.524497233095	0.605954902205	0.558020016229	0.74623091139	0.844099460597	0.904913961327	0.760991318958	0.80731292517	0.51539039039	0.72700268302	0.894919404203	0.852	0.565734989648	0.721989885236	0.694504842854	0.712432730785	0.821300527241	0.567589799835	0.656551724138	0.533857825232	0.496638473216	0.446049121516
k__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales	0.0	0.00376460167193	0.00210381888863	0.0	0.00177011883224	0.0	0.0	0.0	0.0	0.0	0.0	0.00215597181009	0.000312051426075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Natranaerobiales	0.0	0.000775065050102	0.00155499656986	0.0	0.00115838658875	3.44281484542e-05	0.0	0.0	0.0	0.0	0.0	0.00166913946588	0.0239031392373	9.00090009001e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0959730353e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.40781064045e-05	0.0	0.0	6.76269696355e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.5822154082e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.19878576028e-05
k__Bacteria; p__Firmicutes; c__Clostridia; o__OPB54	0.0	5.5361789293e-05	0.0	0.0	1.30155796488e-05	0.0	0.0	0.0	0.0	0.0	0.0	6.95474777448e-05	0.00012482057043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__SHA-98	0.0	0.000166085367879	0.000868968671393	0.000177619893428	0.000364436230168	3.44281484542e-05	0.0	0.0	0.00011496234983	0.0	0.0	0.000185459940653	0.00037446171129	9.00090009001e-05	0.0	0.0	0.0	0.0	4.45533526398e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000167161185173	4.8517781767e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000101419878296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.5121125293e-05	6.70488450836e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00046511627907	0.0	0.0	0.0	6.49477170877e-05	0.0	4.40781064045e-05	0.0	0.0	0.0	0.0	0.0	5.29240539825e-05	0.0	6.74854906195e-05	0.0	0.000135244793075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000414078674948	0.0	0.0	0.0	0.0	0.000274197970935	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Thermoanaerobacterales	0.0	0.000110723578586	2.28675966156e-05	0.0	1.30155796488e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.63649851632e-05	6.2410285215e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales	0.101465101465	0.10574101755	0.00466498970958	0.00479573712256	0.0667569080189	0.083763685189	0.0362921247877	0.032380952381	0.0354658849227	0.0253243037009	0.0313743954115	0.0315050074184	0.0132933907508	0.00756075607561	0.0367729831144	0.015878444401	0.102162199986	0.0636711161246	0.0145243929606	0.0609580262736	0.0140548137737	0.0314791535722	0.0505443234837	0.0601617346485	0.0574749027765	0.00641645872587	0.00204772451837	0.125903643685	0.054802027675	0.0168174560937	0.0604753053638	0.0411562678878	0.0397693496612	0.00890363128492	0.130680310783	0.0308823529412	0.119124797407	0.0900239875829	0.116760017234	0.0333589377812	0.062477665277	0.0164791730009	0.0236543390699	0.00545870751893	0.0120359037128	0.00847970926711	0.0160197968221	0.0465989473331	0.168031645217	0.0435356671306	0.0844179261056	0.0209271523179	0.0385797725177	0.0371537941905	0.00930128729816	0.09332247557	0.052816078523	0.0678466076696	0.0391969407266	0.0199443413729	0.00511627906977	0.0522659889877	0.0148207022301	0.028746340165	0.00922257582646	0.0218172071831	0.0440340282981	0.141511741683	0.0140114397198	0.0158923378643	0.0307916915522	0.0231307154384	0.00386345594073	0.0447449703648	0.0636388176542	0.0713840787343	0.0273194482012	0.0512596050968	0.0619655308512	0.00434628348412	0.0350042005041	0.0659863945578	0.0285285285285	0.073591414335	0.0269332789227	0.0268235294118	0.00186335403727	0.0333106399533	0.0614745997233	0.0386366772458	0.0241124780316	0.0493556347683	0.0289655172414	0.0679966282664	0.0637605725439	0.013890166498
k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales	9.10000910001e-05	0.000110723578586	6.86027898468e-05	0.0	0.00011714021684	6.88562969084e-05	4.46947349602e-05	0.0	0.0	0.0	0.0	6.95474777448e-05	0.000187230855645	0.0	0.0	0.0	0.000139948219159	0.0	0.0	0.00424543415572	0.0	0.0	0.0	0.0	0.0	0.000152772826807	0.0	0.0	0.0	7.0959730353e-05	0.0	0.0	0.0	0.00226955307263	0.000189501610764	0.0	0.000202593192869	0.0	0.0	0.0	5.95592614652e-05	6.08087564609e-05	0.0	0.00017608733932	0.0	0.0	6.5121125293e-05	3.35244225418e-05	0.0	0.0	0.0	0.0	0.0	4.50349020491e-05	0.0	0.0	3.89499104152e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.49477170877e-05	0.0	0.0	0.000978473581213	0.0	0.0	0.000132722808415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000131561636627	0.0	0.0159619154299	0.0	0.0	0.0	0.0	0.0	0.000103519668737	0.0	0.0	0.0	0.0	0.0	0.00137931034483	0.0	0.000216872695728	0.0
k__Bacteria; p__GN04; c__5bav_B12; o__	0.0	0.0	0.0	0.0	1.30155796488e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Gemmatimonadetes; c__; o__	0.0	0.0	2.28675966156e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Gemmatimonadetes; c__Gemm-1; o__	0.0	0.0	0.0	0.0	3.90467389465e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.31824925816e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Gemmatimonadetes; c__Gemm-3; o__	0.0	0.0	2.28675966156e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.27299703264e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria; p__Gemmatimonadetes; c__Gemm-4; o__	0.0	0.0	2.28675966156e-05	0.0	2.60311592977e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
